"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
4851,16716,"prior",20,1,11,11
2536,16722,"prior",18,0,10,8
8244,16810,"prior",5,4,9,12
2988,16826,"prior",3,6,11,9
2665,16848,"prior",13,3,11,5
7562,16866,"prior",14,6,9,26
7851,16866,"prior",23,0,10,5
1900,16883,"prior",7,5,17,8
1495,16916,"prior",1,1,11,NA
8306,16928,"prior",7,6,10,14
8228,16933,"prior",2,2,11,12
3789,16986,"prior",40,1,13,7
2269,16989,"prior",36,2,9,2
7576,16992,"prior",13,5,11,4
4446,17001,"prior",51,2,21,5
2346,17005,"prior",13,2,15,2
9591,17006,"prior",13,0,15,19
1715,17029,"prior",17,5,15,13
6181,17031,"prior",5,1,14,26
643,17076,"prior",1,0,8,NA
3341,17152,"prior",6,3,12,30
1884,17155,"prior",20,0,15,2
347,17155,"prior",94,1,16,7
4643,17168,"prior",3,6,12,30
3727,17173,"prior",23,0,18,9
7231,17207,"prior",5,6,11,30
6144,17221,"prior",7,0,19,10
2259,17224,"prior",24,1,15,4
5067,17242,"prior",8,1,17,14
4754,17317,"prior",14,0,9,6
8677,17356,"prior",2,1,9,24
3011,17370,"prior",1,0,15,NA
9655,17391,"prior",5,5,11,21
7947,17472,"prior",1,3,14,NA
5963,17472,"prior",11,3,12,10
167,17547,"prior",7,0,12,30
696,17551,"prior",16,2,17,3
1326,17575,"prior",8,6,7,30
9425,17609,"prior",37,6,9,3
320,17669,"prior",1,1,15,NA
7753,17742,"prior",41,3,8,0
4856,17776,"prior",4,3,10,6
3934,17806,"prior",15,5,11,6
1903,17861,"prior",6,1,19,1
2392,17870,"prior",36,1,14,6
5347,17896,"prior",45,4,9,0
4965,17896,"prior",50,1,9,4
526,17900,"prior",9,0,23,10
3046,17926,"prior",6,1,20,8
3570,17930,"prior",5,6,8,30
4948,17964,"prior",51,4,12,1
3254,17965,"prior",1,5,21,NA
1759,17967,"prior",3,1,19,17
4705,17967,"prior",32,0,17,3
7112,17994,"prior",18,2,11,7
3213,18067,"prior",4,2,9,30
8134,18094,"prior",30,3,15,2
4759,18107,"prior",4,1,21,11
3123,18128,"prior",9,0,13,12
7531,18130,"prior",17,1,8,6
5572,18177,"prior",4,3,13,1
14,18194,"prior",49,3,15,3
514,18201,"prior",15,4,10,6
747,18237,"prior",10,1,8,8
1838,18244,"prior",1,3,14,NA
5025,18275,"prior",62,3,18,2
4313,18287,"prior",7,1,11,6
9314,18312,"prior",9,0,17,13
1512,18327,"prior",12,5,19,5
8944,18342,"prior",4,6,11,0
5912,18355,"prior",11,5,13,4
1656,18374,"prior",3,2,17,2
184,18409,"prior",6,0,19,30
5049,18440,"prior",23,3,17,10
4706,18462,"prior",3,1,18,20
7167,18464,"prior",34,6,15,8
8412,18474,"prior",6,1,16,7
459,18550,"prior",10,1,8,29
1559,18606,"prior",26,6,19,1
3287,18631,"prior",93,1,8,5
1875,18632,"prior",10,3,10,0
1218,18633,"prior",14,6,9,11
8970,18640,"prior",3,4,15,6
7247,18683,"prior",56,4,12,2
7393,18692,"prior",12,1,10,10
5089,18700,"prior",1,0,11,NA
6596,18775,"prior",39,2,9,6
101,18783,"prior",33,3,15,6
1665,18795,"prior",4,4,20,30
2983,18816,"prior",23,3,14,13
9301,18866,"prior",8,0,16,2
7442,18866,"prior",32,1,18,3
552,18926,"prior",22,4,13,12
2049,18978,"prior",65,2,18,3
1427,18981,"prior",13,1,13,30
5526,18984,"prior",3,6,22,0
5588,19029,"prior",2,6,11,21
1444,19038,"prior",35,1,11,13
5722,19102,"prior",45,5,10,7
9881,19192,"prior",17,6,18,11
1937,19251,"prior",9,3,10,11
1201,19259,"prior",13,0,16,6
8215,19364,"prior",48,6,8,11
6266,19389,"prior",2,2,16,21
4320,19432,"prior",25,2,8,3
5446,19439,"prior",17,1,8,27
7229,19464,"prior",2,2,11,14
3809,19468,"prior",5,4,13,1
9692,19492,"prior",25,5,7,7
3779,19500,"prior",73,4,16,4
5135,19569,"prior",13,3,17,17
2331,19601,"prior",2,6,16,26
7873,19625,"prior",90,1,7,2
6467,19686,"prior",30,1,11,3
6290,19686,"prior",35,2,15,4
6409,19693,"prior",8,5,13,7
6811,19741,"prior",17,2,13,8
7385,19775,"prior",3,5,14,10
7619,19781,"prior",3,6,18,7
427,19785,"prior",4,1,13,9
8778,19832,"prior",4,5,17,24
4035,19868,"prior",14,0,14,30
3359,19875,"prior",70,1,16,3
7265,19879,"prior",5,3,20,7
5114,19918,"prior",48,3,10,6
1021,19933,"prior",23,3,11,6
1642,19963,"prior",7,2,11,10
6095,20013,"prior",1,5,18,NA
2435,20018,"prior",5,6,15,30
7056,20029,"prior",2,4,16,2
1010,20038,"prior",10,4,14,6
1216,20038,"prior",18,0,11,7
7100,20044,"prior",9,0,17,24
9050,20096,"prior",13,4,21,3
5550,20126,"prior",69,2,11,3
7075,20149,"prior",10,1,21,21
9689,20150,"prior",13,5,16,7
3771,20197,"prior",3,1,19,29
7251,20215,"prior",15,3,15,6
1063,20216,"prior",30,1,14,10
8554,20225,"prior",3,0,13,25
2414,20283,"prior",32,5,16,8
6823,20300,"prior",47,5,8,8
9999,20374,"prior",11,1,13,30
3900,20383,"prior",49,3,14,4
5234,20414,"prior",4,0,15,7
1886,20429,"prior",16,3,14,5
7390,20463,"prior",12,4,12,6
1694,20468,"prior",8,3,13,16
6321,20487,"prior",39,3,2,14
1744,20509,"prior",14,1,14,12
5088,20555,"prior",7,3,20,8
1892,20558,"prior",97,4,10,2
8885,20571,"prior",24,0,13,15
5425,20645,"prior",9,0,8,4
518,20663,"prior",44,0,20,7
5529,20689,"prior",3,5,14,4
8618,20712,"prior",30,0,14,6
3466,20719,"prior",7,1,4,11
3137,20730,"prior",6,2,13,4
2319,20730,"prior",55,2,8,6
9469,20733,"prior",42,0,15,4
1880,20773,"prior",6,1,16,15
4079,20796,"prior",4,3,15,30
2051,20813,"prior",10,1,13,3
1173,20829,"prior",9,5,9,21
5816,20831,"prior",21,6,14,6
3920,20835,"prior",12,0,19,4
6662,20879,"prior",7,1,16,11
2551,20944,"prior",54,6,18,4
2780,20966,"prior",15,4,12,8
9629,21000,"prior",22,3,9,7
2242,21024,"prior",24,3,14,2
5908,21030,"prior",68,4,8,11
1800,21061,"prior",18,1,9,14
7999,21089,"prior",5,6,16,20
5807,21117,"prior",3,1,19,3
8982,21119,"prior",13,2,6,10
4209,21151,"prior",13,0,11,7
8305,21157,"prior",2,4,10,16
3990,21163,"prior",4,1,4,7
4272,21166,"prior",27,2,9,8
9378,21167,"prior",1,4,23,NA
2101,21174,"prior",10,2,11,5
7166,21211,"prior",4,3,13,4
8908,21221,"prior",49,1,10,3
1156,21237,"prior",29,3,17,4
1230,21240,"prior",22,2,17,6
7398,21318,"prior",15,6,11,11
198,21336,"prior",10,1,9,30
146,21343,"prior",43,5,16,7
9285,21347,"prior",4,5,14,3
3132,21358,"prior",2,0,9,7
200,21425,"prior",2,5,22,21
728,21456,"prior",2,1,11,12
1424,21469,"prior",25,4,16,2
3388,21470,"prior",4,2,17,14
2204,21470,"prior",15,6,16,2
6681,21489,"prior",2,5,19,30
3696,21516,"prior",54,3,9,8
6146,21519,"prior",5,2,13,23
8329,21535,"prior",29,4,17,2
84,21551,"prior",36,2,16,5
7786,21582,"prior",57,6,11,8
260,21630,"prior",7,5,10,11
7139,21632,"prior",49,2,9,8
9765,21637,"prior",5,0,15,30
5126,21653,"prior",22,1,11,6
5852,21677,"prior",1,0,20,NA
3203,21782,"prior",31,3,15,5
8088,21803,"prior",4,6,14,7
764,21807,"prior",5,6,12,7
3719,21819,"prior",40,1,13,1
723,21823,"prior",16,3,19,4
2407,21828,"prior",15,6,14,8
9997,21835,"prior",8,2,16,13
2752,21854,"prior",17,1,7,11
8366,21879,"prior",6,5,19,29
2694,21959,"prior",21,5,21,6
8384,22005,"prior",21,1,10,6
5978,22055,"prior",1,5,10,NA
1567,22068,"prior",14,5,10,26
8588,22104,"prior",9,6,20,4
2928,22104,"prior",61,1,16,1
9025,22108,"prior",9,3,14,2
8040,22129,"prior",4,6,7,6
9539,22211,"prior",3,1,9,0
9570,22240,"prior",6,6,17,30
7794,22243,"prior",29,2,20,2
6582,22270,"prior",11,5,11,6
7083,22274,"prior",37,5,16,1
446,22274,"prior",93,5,13,0
1008,22285,"prior",7,5,16,11
1960,22285,"prior",9,1,15,22
559,22322,"prior",20,1,4,16
4667,22344,"prior",11,5,8,8
753,22350,"prior",1,3,9,NA
6968,22351,"prior",2,2,16,19
6,22352,"prior",4,1,12,30
4373,22395,"prior",45,3,12,2
2851,22401,"prior",27,2,14,12
5515,22447,"prior",7,4,11,30
8658,22507,"prior",7,6,13,1
169,22517,"prior",3,0,9,14
2376,22519,"prior",4,1,21,30
5083,22524,"prior",52,2,14,9
2215,22530,"prior",4,2,15,30
5551,22562,"prior",4,1,10,9
2903,22616,"prior",5,6,20,2
2932,22652,"prior",6,5,0,30
6503,22664,"prior",21,2,9,8
6895,22674,"prior",1,4,10,NA
7763,22684,"prior",9,0,14,30
1504,22698,"prior",29,2,8,8
7470,22728,"prior",2,1,13,15
707,22757,"prior",4,5,17,11
2587,22758,"prior",18,3,9,8
472,22824,"prior",26,2,20,1
3792,22835,"prior",1,6,15,NA
7914,22835,"prior",26,4,16,4
864,22835,"prior",52,4,15,8
577,22836,"prior",18,3,18,3
7380,22842,"prior",31,1,20,14
3763,22865,"prior",16,5,11,29
8734,22869,"prior",3,2,19,2
4868,22909,"prior",42,5,14,5
4829,22914,"prior",10,2,15,3
2816,22914,"prior",50,0,21,3
1007,22926,"prior",9,1,16,13
7033,22927,"prior",6,2,11,15
5697,22937,"prior",6,1,12,28
8184,22962,"prior",10,0,3,5
3914,22963,"prior",48,2,11,4
3177,22963,"prior",65,3,18,2
6766,22983,"prior",46,1,14,13
964,22986,"prior",58,0,11,5
6542,22995,"prior",17,2,16,9
699,23011,"prior",4,2,20,3
4265,23023,"prior",39,1,13,8
5616,23040,"prior",3,2,13,7
7841,23061,"prior",24,4,17,8
2289,23140,"prior",12,0,15,2
9812,23208,"prior",5,2,18,30
8489,23224,"prior",53,6,19,6
4669,23244,"prior",10,5,8,10
3382,23266,"prior",28,1,22,5
8650,23332,"prior",14,0,12,5
9817,23341,"prior",24,0,17,7
2786,23351,"prior",8,5,15,19
2753,23371,"prior",56,3,6,4
9136,23378,"prior",26,6,16,4
9920,23425,"prior",8,2,15,21
1220,23475,"prior",3,0,17,26
489,23535,"prior",5,2,12,30
5080,23548,"prior",47,4,11,7
7238,23566,"prior",23,5,14,7
2329,23584,"prior",4,3,18,4
4974,23601,"prior",3,0,14,30
8933,23618,"prior",1,5,17,NA
5061,23630,"prior",4,3,14,12
7337,23644,"prior",41,0,11,5
4899,23664,"prior",39,0,14,3
120,23750,"prior",11,6,8,10
2812,23832,"prior",84,4,12,2
3467,23845,"prior",5,6,17,12
2190,23851,"prior",3,2,11,10
2913,23875,"prior",10,4,19,7
3204,23931,"prior",11,4,16,5
900,24019,"prior",30,1,17,2
977,24034,"prior",10,6,17,19
5561,24081,"prior",1,0,19,NA
9011,24106,"prior",6,6,22,11
2594,24124,"prior",6,1,17,12
8551,24147,"prior",8,0,16,29
4432,24167,"prior",9,3,12,6
153,24173,"prior",4,4,17,4
6778,24195,"prior",78,4,12,2
3721,24206,"prior",10,1,17,4
4207,24206,"prior",15,1,17,3
2300,24213,"prior",5,2,8,22
9846,24258,"prior",23,1,14,17
4304,24261,"prior",15,4,14,14
4486,24272,"prior",1,0,21,NA
6415,24301,"prior",30,3,14,8
1067,24305,"prior",4,5,12,5
3228,24406,"prior",20,0,19,8
7299,24415,"prior",10,4,13,8
5085,24447,"prior",4,3,17,20
9831,24504,"prior",2,0,21,14
967,24508,"prior",9,0,16,26
7280,24609,"prior",89,0,10,4
8817,24621,"prior",4,2,10,10
8712,24634,"prior",22,5,19,8
1565,24659,"prior",76,2,19,3
5124,24667,"prior",4,2,13,5
4043,24704,"prior",4,1,17,30
1835,24706,"prior",22,0,9,18
5671,24706,"prior",29,6,16,4
9279,24719,"prior",51,3,8,5
158,24721,"prior",8,1,15,30
9053,24768,"prior",10,0,15,2
8069,24789,"prior",16,0,16,13
6561,24792,"prior",13,4,11,30
2952,24823,"prior",6,1,15,18
9602,24860,"prior",68,2,14,4
9315,24882,"prior",13,2,19,8
2602,24913,"prior",34,2,18,9
3201,24914,"prior",28,6,9,14
9736,25013,"prior",1,2,17,NA
311,25023,"prior",17,2,11,30
4642,25033,"prior",14,6,13,4
8232,25063,"prior",3,2,8,22
1887,25085,"prior",78,1,10,3
8929,25099,"prior",8,2,10,1
3348,25116,"prior",25,0,16,4
4805,25121,"prior",20,3,16,30
7007,25122,"prior",3,4,9,21
4940,25141,"prior",25,0,18,0
7336,25193,"prior",30,2,22,2
2006,25242,"prior",45,1,16,10
3234,25287,"prior",1,2,10,NA
5158,25306,"prior",61,6,15,1
3389,25321,"prior",18,0,15,6
2064,25322,"prior",6,4,21,6
8245,25347,"prior",47,2,13,2
4225,25351,"prior",3,0,10,12
1735,25388,"prior",9,0,18,0
3523,25412,"prior",28,1,1,5
267,25414,"prior",53,0,9,7
8271,25414,"prior",86,3,13,4
3670,25433,"prior",61,1,9,10
7064,25466,"prior",16,4,13,11
980,25503,"prior",21,1,17,4
3609,25540,"prior",5,4,16,5
4139,25544,"prior",10,4,13,30
8594,25545,"prior",12,2,10,12
7962,25582,"prior",35,6,16,11
2501,25596,"prior",4,6,13,30
6643,25633,"prior",10,2,16,2
2045,25636,"prior",25,4,14,1
7707,25636,"prior",32,4,13,3
4882,25645,"prior",4,6,12,4
5710,25666,"prior",34,1,12,11
2833,25715,"prior",3,1,0,19
3411,25747,"prior",13,3,9,28
2033,25775,"prior",27,4,13,1
4105,25781,"prior",6,0,14,21
9759,25816,"prior",1,0,18,NA
7113,25834,"prior",4,0,9,8
354,25862,"prior",19,5,10,8
5886,25867,"prior",11,5,10,7
1048,25873,"prior",18,5,0,4
8753,25873,"prior",25,1,18,7
5622,25877,"prior",2,3,10,9
5810,25882,"prior",6,0,10,13
609,25883,"prior",4,2,15,1
5383,25902,"prior",18,5,9,14
9303,25920,"prior",1,5,11,NA
4276,25966,"prior",17,6,10,2
119,25967,"prior",5,4,11,4
1068,25993,"prior",22,1,16,13
7917,26029,"prior",14,1,15,3
275,26030,"prior",51,1,10,2
9459,26064,"prior",14,5,17,6
3410,26072,"prior",9,1,19,16
5420,26092,"prior",75,2,7,2
4088,26113,"prior",10,4,13,17
2095,26117,"prior",5,3,15,1
4247,26123,"prior",37,4,16,3
2899,26145,"prior",20,6,17,15
6020,26150,"prior",5,2,13,30
351,26183,"prior",18,5,14,1
8434,26189,"prior",10,5,11,3
9876,26199,"prior",71,0,10,4
2272,26225,"prior",12,0,16,6
5995,26235,"prior",9,0,17,13
8576,26277,"prior",42,1,18,11
9133,26279,"prior",6,2,17,30
7905,26299,"prior",30,0,8,7
1016,26337,"prior",32,4,13,3
756,26355,"prior",12,6,13,2
6244,26387,"prior",7,1,12,15
2454,26392,"prior",2,5,12,30
9176,26416,"prior",4,6,14,30
1194,26422,"prior",7,2,13,20
9952,26428,"prior",19,2,16,12
500,26454,"prior",8,0,8,22
963,26481,"prior",9,0,19,30
2666,26536,"prior",47,1,16,7
7505,26546,"prior",62,1,16,1
6550,26564,"prior",12,1,15,30
3361,26591,"prior",1,6,15,NA
65,26599,"prior",9,2,10,11
5161,26620,"prior",22,1,10,9
2137,26635,"prior",19,6,20,6
6661,26669,"prior",25,3,11,15
3764,26708,"prior",17,1,8,7
1534,26727,"prior",7,6,8,7
7802,26819,"prior",11,0,14,7
3875,26846,"prior",3,6,14,22
360,26871,"prior",2,2,16,30
3929,26890,"prior",1,0,9,NA
2458,26897,"prior",32,5,20,8
2089,26938,"prior",10,2,18,17
5518,26938,"prior",13,5,8,8
187,26978,"prior",43,5,16,9
5358,26984,"prior",23,1,18,4
2783,27022,"prior",3,5,11,9
3796,27027,"prior",5,3,14,13
4174,27108,"prior",15,4,12,2
5528,27186,"prior",7,0,22,6
371,27212,"prior",7,2,13,10
3178,27250,"prior",7,6,13,4
9367,27268,"prior",1,1,10,NA
3428,27281,"prior",2,3,15,8
3104,27312,"prior",16,4,16,6
4926,27360,"prior",16,3,15,0
6853,27392,"prior",8,6,15,10
6855,27414,"prior",68,1,10,15
5322,27450,"prior",6,3,17,4
3445,27466,"prior",12,6,12,7
52,27498,"prior",18,3,10,1
3780,27526,"prior",1,2,15,NA
8251,27539,"prior",13,0,9,24
4428,27546,"prior",1,4,7,NA
2044,27550,"prior",14,5,17,11
2313,27565,"prior",19,0,8,3
1868,27568,"prior",4,1,5,8
3211,27580,"prior",15,5,7,15
3847,27594,"prior",3,2,9,15
2056,27625,"prior",19,2,16,18
9721,27641,"prior",4,5,17,2
1475,27642,"prior",12,1,16,15
1158,27661,"prior",16,5,20,7
7799,27664,"prior",4,4,16,19
8674,27682,"prior",14,6,15,1
3992,27726,"prior",9,2,6,12
2835,27733,"prior",3,2,9,20
5599,27750,"prior",1,3,21,NA
7109,27754,"prior",3,0,12,9
8189,27754,"prior",19,4,7,5
9135,27785,"prior",6,3,9,30
1498,27801,"prior",40,5,12,6
3182,27838,"prior",8,3,19,12
453,27896,"prior",16,0,12,7
7325,27900,"prior",24,1,8,11
1707,27921,"prior",2,2,2,30
2004,28044,"prior",2,0,20,3
9286,28102,"prior",31,6,11,6
3630,28120,"prior",7,2,11,30
2620,28186,"prior",23,1,16,10
7195,28218,"prior",3,4,10,20
5084,28223,"prior",6,4,8,2
8230,28238,"prior",23,2,15,8
2592,28238,"prior",84,2,9,4
355,28266,"prior",13,1,13,27
7630,28281,"prior",12,3,12,3
665,28332,"prior",7,6,23,14
8672,28345,"prior",17,2,19,2
2659,28378,"prior",3,6,7,7
890,28394,"prior",6,4,17,30
9578,28401,"prior",3,1,12,25
3289,28415,"prior",17,4,17,5
4363,28446,"prior",13,5,19,0
9177,28455,"prior",5,0,10,5
4151,28467,"prior",1,3,18,NA
7335,28483,"prior",3,6,14,1
4837,28537,"prior",2,2,11,10
2971,28542,"prior",13,2,10,23
9585,28567,"prior",27,2,0,7
2944,28571,"prior",8,0,12,23
813,28585,"prior",8,4,8,30
9073,28640,"prior",2,4,18,4
6626,28662,"prior",3,0,16,15
8730,28679,"prior",1,1,20,NA
1828,28679,"prior",8,1,15,6
4271,28730,"prior",9,4,7,7
7343,28775,"prior",82,4,2,2
4410,28778,"prior",6,3,16,9
8094,28798,"prior",8,6,19,27
5579,28820,"prior",4,3,5,15
2476,28826,"prior",37,2,8,5
1866,28827,"prior",2,5,20,1
6120,28847,"prior",2,1,19,5
9669,28869,"prior",1,0,15,NA
6068,28907,"prior",2,3,16,23
2335,28910,"prior",19,1,8,16
5621,28917,"prior",17,6,16,6
2385,28921,"prior",8,5,18,24
899,28945,"prior",12,3,10,10
8517,28951,"prior",2,1,20,30
3438,28963,"prior",13,0,16,7
9386,28980,"prior",39,6,15,1
1558,28999,"prior",48,4,8,4
8775,29046,"prior",71,1,9,1
3894,29067,"prior",22,3,13,7
297,29096,"prior",1,0,11,NA
7987,29138,"prior",14,6,16,5
8295,29147,"prior",12,1,16,11
4405,29151,"prior",58,3,13,2
8605,29207,"prior",3,2,8,30
6783,29218,"prior",12,0,12,9
1316,29227,"prior",30,3,15,7
7467,29231,"prior",18,3,8,12
2514,29244,"prior",4,3,9,4
2849,29274,"prior",12,2,12,10
8912,29274,"prior",16,2,14,7
4575,29288,"prior",1,2,18,NA
4291,29298,"prior",7,3,19,1
6413,29370,"prior",10,1,13,6
2214,29412,"prior",8,2,15,5
4596,29413,"prior",38,4,14,3
3329,29436,"prior",9,6,11,7
9981,29448,"prior",10,4,14,4
1300,29456,"prior",6,4,9,20
2956,29471,"prior",21,2,10,23
9293,29479,"prior",25,2,9,1
1014,29482,"prior",23,0,7,12
916,29494,"prior",28,0,8,6
4220,29530,"prior",38,4,10,2
292,29552,"prior",15,3,16,7
6970,29561,"prior",5,5,16,7
3635,29570,"prior",11,0,10,12
4329,29596,"prior",5,4,15,10
4125,29623,"prior",76,3,23,0
3492,29623,"prior",79,2,16,1
1310,29697,"prior",4,1,12,5
8092,29699,"prior",1,0,13,NA
6384,29713,"prior",14,0,11,30
233,29724,"prior",20,4,17,8
8100,29797,"prior",6,4,11,2
9871,29869,"prior",14,2,14,30
641,29916,"prior",7,2,9,7
9944,29974,"prior",13,2,20,5
9253,29987,"prior",7,1,16,7
849,30009,"prior",4,2,13,3
8229,30024,"prior",78,4,19,3
1980,30035,"prior",3,2,8,1
3456,30096,"prior",38,2,15,5
1799,30165,"prior",12,4,13,2
7041,30182,"prior",1,1,15,NA
2229,30222,"prior",16,0,11,3
7406,30252,"prior",15,2,14,21
6870,30320,"prior",5,0,14,15
8589,30382,"prior",13,2,12,30
1097,30502,"prior",5,4,0,8
8613,30548,"prior",10,6,10,30
672,30564,"prior",37,6,22,0
7727,30564,"prior",52,0,17,2
248,30576,"prior",8,5,10,9
3571,30603,"prior",3,3,16,7
172,30618,"prior",17,4,8,8
3465,30625,"prior",11,5,11,5
7705,30634,"prior",5,0,23,17
9230,30647,"prior",6,1,11,8
8496,30650,"prior",4,1,18,1
4964,30650,"prior",15,5,15,2
6184,30686,"prior",67,1,10,4
2252,30752,"prior",45,1,9,10
9757,30785,"prior",7,6,14,30
8792,30787,"prior",17,3,15,7
543,30816,"prior",1,0,12,NA
22,30822,"prior",25,1,8,12
7062,30883,"prior",48,1,9,0
4861,30930,"prior",5,6,8,6
6610,30952,"prior",2,3,8,7
973,30997,"prior",7,1,7,11
8365,31003,"prior",4,1,12,30
3225,31021,"prior",66,5,9,4
586,31030,"prior",16,2,11,11
479,31038,"prior",9,2,9,16
7090,31067,"prior",37,6,7,7
591,31111,"prior",14,5,17,8
5827,31120,"prior",16,0,18,7
6507,31182,"prior",59,5,9,4
7966,31189,"prior",68,3,15,13
1586,31204,"prior",14,5,13,10
7246,31219,"prior",28,2,9,3
7319,31241,"prior",19,4,11,3
8572,31292,"prior",8,5,10,11
2987,31308,"prior",1,0,6,NA
9010,31324,"prior",2,0,13,30
6598,31384,"prior",12,4,11,3
9137,31399,"prior",5,2,21,4
1554,31417,"prior",3,0,9,10
3446,31419,"prior",2,1,14,30
4452,31427,"prior",1,0,10,NA
6663,31465,"prior",13,4,15,2
8642,31468,"prior",23,1,15,11
732,31513,"prior",6,5,20,19
6964,31516,"prior",1,3,17,NA
5317,31534,"prior",10,3,16,10
8740,31535,"prior",5,4,18,18
1455,31562,"prior",3,0,18,21
9820,31582,"prior",8,6,13,7
5949,31615,"prior",11,6,14,4
2268,31637,"prior",12,2,17,20
5462,31639,"prior",6,5,10,6
2121,31658,"prior",15,4,22,18
9461,31663,"prior",19,0,14,8
4297,31674,"prior",31,2,21,5
2241,31677,"prior",26,6,7,15
5129,31773,"prior",38,1,10,8
1473,31787,"prior",5,5,14,30
4891,31807,"prior",2,1,14,30
7344,31829,"prior",4,4,10,5
6142,31847,"prior",1,5,15,NA
8897,31885,"prior",21,5,16,7
3530,31895,"prior",1,0,10,NA
7809,31900,"prior",8,1,8,8
718,31957,"prior",10,1,20,8
8211,31977,"prior",12,1,22,7
5927,32001,"prior",36,1,9,15
5483,32001,"prior",51,2,10,2
1905,32004,"prior",2,3,13,4
9268,32043,"prior",11,2,8,12
4014,32107,"prior",4,4,16,3
6862,32127,"prior",14,6,5,1
3682,32134,"prior",10,4,12,30
3948,32165,"prior",64,5,10,30
4003,32208,"prior",13,1,13,18
8709,32208,"prior",20,2,9,19
6031,32210,"prior",16,1,10,6
1277,32227,"prior",7,5,16,30
1030,32227,"prior",16,6,12,6
595,32240,"prior",68,4,6,3
7085,32248,"prior",3,1,12,9
931,32252,"prior",31,1,21,6
1366,32257,"prior",16,2,10,7
385,32268,"prior",21,6,16,5
8169,32283,"prior",9,6,9,30
9527,32314,"prior",2,1,14,21
1388,32317,"prior",1,3,10,NA
6682,32339,"prior",20,1,14,7
5795,32385,"prior",7,5,15,7
3355,32429,"prior",13,3,17,1
1601,32459,"prior",8,0,14,30
2159,32490,"prior",10,0,16,7
4889,32497,"prior",4,4,15,6
3354,32508,"prior",14,4,11,7
4099,32591,"prior",4,5,7,30
691,32597,"prior",23,1,10,14
9234,32667,"prior",19,1,11,3
2211,32684,"prior",9,6,21,6
8424,32686,"prior",4,3,12,15
5686,32717,"prior",22,5,16,9
7959,32717,"prior",46,3,17,6
5904,32724,"prior",2,1,7,30
8849,32766,"prior",51,2,10,8
2489,32802,"prior",47,3,6,4
5905,32802,"prior",66,1,6,4
6163,32820,"prior",31,0,16,7
2162,32860,"prior",1,2,17,NA
5360,32875,"prior",4,3,17,12
6280,32912,"prior",2,5,0,4
8896,32939,"prior",52,1,4,3
490,32953,"prior",40,1,15,6
2583,32975,"prior",2,3,13,11
8927,32985,"prior",16,6,15,5
8420,32999,"prior",2,0,9,30
6453,33039,"prior",8,6,7,8
9131,33055,"prior",35,6,12,9
4478,33056,"prior",12,2,10,21
6774,33079,"prior",8,6,14,13
4219,33083,"prior",20,3,14,5
213,33094,"prior",16,3,18,9
2487,33195,"prior",60,0,15,4
9749,33222,"prior",1,2,13,NA
3480,33240,"prior",1,6,17,NA
4488,33255,"prior",2,0,9,30
9278,33263,"prior",27,3,18,5
7937,33308,"prior",16,2,11,30
3191,33386,"prior",12,4,11,14
7522,33391,"prior",1,2,11,NA
4490,33397,"prior",20,1,13,13
3578,33436,"prior",19,2,12,11
6738,33437,"prior",14,3,18,2
2494,33452,"prior",27,0,12,5
8009,33466,"prior",14,1,8,30
3497,33475,"prior",23,1,18,9
2679,33495,"prior",45,2,13,5
7392,33525,"prior",14,0,13,13
5345,33526,"prior",27,6,10,13
8971,33549,"prior",3,2,12,8
8246,33611,"prior",5,1,11,30
5630,33618,"prior",11,5,16,6
7733,33627,"prior",7,2,7,7
1655,33650,"prior",37,0,19,6
326,33704,"prior",12,3,9,7
4222,33719,"prior",2,1,19,12
6127,33731,"prior",81,5,8,1
8761,33766,"prior",18,2,12,12
614,33769,"prior",4,5,18,20
6815,33780,"prior",1,5,13,NA
6843,33785,"prior",3,2,13,10
428,33799,"prior",16,4,10,2
7653,33831,"prior",36,3,9,12
2225,33867,"prior",54,2,14,0
8461,33904,"prior",2,1,14,30
2612,33907,"prior",41,2,8,5
2677,33918,"prior",36,4,16,3
8304,33938,"prior",4,1,17,8
1142,34005,"prior",7,4,12,16
8174,34011,"prior",10,0,13,29
2938,34012,"prior",10,4,9,5
57,34016,"prior",1,6,8,NA
2150,34016,"prior",14,2,9,3
529,34037,"prior",6,4,10,30
3435,34065,"prior",47,3,14,3
554,34076,"prior",4,2,22,30
1441,34094,"prior",3,3,18,30
865,34108,"prior",8,6,13,7
5484,34124,"prior",5,0,11,1
7695,34200,"prior",4,4,16,19
600,34215,"prior",8,2,13,4
2400,34219,"prior",12,1,20,2
1686,34239,"prior",11,3,11,5
9385,34303,"prior",1,2,21,NA
9281,34310,"prior",6,0,14,13
1913,34334,"prior",13,6,11,30
9828,34340,"prior",28,4,12,0
1595,34349,"prior",2,1,13,3
9122,34350,"prior",11,6,18,10
3564,34362,"prior",62,3,10,1
3881,34383,"prior",3,3,19,10
4074,34389,"prior",1,0,8,NA
5700,34396,"prior",50,6,21,4
5291,34404,"prior",6,2,16,6
339,34416,"prior",57,2,16,5
7345,34514,"prior",4,3,12,16
9947,34525,"prior",5,0,12,28
1250,34535,"prior",44,4,14,6
9054,34558,"prior",2,1,15,30
6616,34571,"prior",37,0,11,6
5227,34587,"prior",7,1,16,14
5508,34602,"prior",14,3,10,2
2763,34620,"prior",41,3,12,6
