customerId,productId,amount,rating,daysAgo
C0228,P0048,12.01,4,139
C0202,P0055,7.99,5,353
C0178,P0024,19.24,1,200
C0302,P0070,14.17,5,68
C0366,P0011,20.11,5,282
C0430,P0083,10.77,1,3
C0120,P0081,260.46,5,40
C0257,P0058,29.75,3,229
C0111,P0086,14.24,1,271
C0020,P0012,8.49,1,238
C0349,P0012,8.67,2,140
C0269,P0070,16.22,2,275
C0356,P0076,6.79,3,211
C0044,P0092,22.22,3,338
C0497,P0017,41.34,5,134
C0496,P0055,8.83,5,275
C0226,P0070,15.69,4,53
C0426,P0022,30.16,4,267
C0120,P0055,8.5,5,267
C0362,P0068,83.91,2,93
C0433,P0020,41.21,3,23
C0400,P0037,7.1,4,362
C0400,P0021,17.14,2,28
C0225,P0105,13.21,5,171
C0339,P0012,9.8,1,152
C0065,P0005,36.41,2,299
C0058,P0005,40.83,5,183
C0377,P0017,39.41,2,88
C0306,P0066,49.81,2,144
C0254,P0002,5.52,5,34
C0448,P0024,17.75,1,217
C0323,P0008,16.74,1,2
C0194,P0042,18.71,5,128
C0202,P0005,37.05,2,23
C0295,P0066,51.75,1,88
C0372,P0075,18.17,3,25
C0276,P0082,34.76,4,338
C0249,P0022,36.34,4,282
C0357,P0100,14.09,1,338
C0348,P0076,6.51,2,249
C0407,P0007,43.62,4,181
C0033,P0047,21.49,4,64
C0370,P0085,34.61,4,351
C0252,P0027,31.77,2,334
C0038,P0038,9.04,5,152
C0353,P0007,48.63,5,142
C0256,P0114,17.13,5,144
C0392,P0017,48.59,4,334
C0148,P0004,27.95,3,25
C0102,P0000,13.52,2,231
C0176,P0041,11.04,3,280
C0201,P0102,12.38,1,278
C0343,P0093,12.31,2,71
C0416,P0106,53.88,4,151
C0355,P0056,24.46,3,125
C0182,P0038,7.49,3,32
C0078,P0005,41.3,1,31
C0335,P0106,45.71,5,9
C0122,P0054,15.98,5,352
C0257,P0049,18.21,2,152
C0391,P0055,6.57,2,83
C0327,P0089,20.15,4,291
C0147,P0022,30.5,1,180
C0166,P0079,46.92,1,133
C0319,P0079,52.86,5,42
C0269,P0097,108.13,1,141
C0048,P0001,57.84,3,236
C0428,P0017,46.55,5,227
C0252,P0051,5.92,4,143
C0230,P0097,101.1,2,224
C0099,P0113,35.14,1,280
C0185,P0063,25.03,4,339
C0166,P0020,41.66,3,193
C0133,P0017,45.44,5,83
C0278,P0068,81.72,4,48
C0438,P0060,78.26,2,4
C0469,P0095,17.93,4,204
C0110,P0039,10.08,4,78
C0496,P0024,18.31,2,117
C0423,P0077,10.85,2,302
C0013,P0035,21.42,4,50
C0124,P0015,35.0,1,125
C0022,P0012,8.01,5,19
C0403,P0012,9.03,2,196
C0284,P0070,16.53,3,46
C0252,P0067,30.84,2,88
C0124,P0054,16.91,4,321
C0294,P0014,11.59,1,199
C0315,P0008,18.26,1,276
C0360,P0106,47.12,1,275
C0328,P0008,16.65,4,361
C0165,P0045,39.28,3,33
C0405,P0000,12.68,4,85
C0063,P0017,37.96,2,226
C0098,P0106,53.88,3,361
C0312,P0005,37.55,1,37
C0142,P0093,10.47,5,84
C0060,P0070,16.45,2,109
C0076,P0024,20.53,4,245
C0082,P0018,17.56,1,347
C0296,P0094,5.8,2,273
C0088,P0099,50.16,2,282
C0351,P0017,46.21,3,152
C0138,P0035,21.81,1,222
C0153,P0024,19.42,1,63
C0386,P0069,9.42,2,107
C0479,P0034,16.71,3,339
C0240,P0022,35.39,4,134
C0022,P0099,54.98,4,144
C0128,P0083,12.76,4,147
C0077,P0085,34.04,5,329
C0414,P0005,41.51,4,340
C0482,P0061,22.81,2,363
C0288,P0054,17.05,5,276
C0254,P0001,59.41,3,309
C0417,P0105,12.64,3,334
C0015,P0058,26.63,5,122
C0059,P0070,14.22,2,104
C0413,P0090,54.88,1,113
C0259,P0076,7.31,1,170
C0032,P0106,48.83,4,19
C0408,P0022,33.58,3,79
C0015,P0018,18.42,2,295
C0067,P0079,50.1,2,61
C0226,P0064,25.34,1,279
C0434,P0079,54.25,4,96
C0311,P0059,24.31,5,167
C0304,P0088,14.8,3,320
C0143,P0029,24.45,3,305
C0066,P0099,51.67,3,335
C0053,P0068,67.56,4,323
C0259,P0104,149.75,2,146
C0129,P0031,40.33,1,243
C0291,P0026,9.78,5,356
C0394,P0061,17.62,2,135
C0380,P0043,70.67,1,319
C0427,P0012,8.39,4,186
C0226,P0018,18.77,3,239
C0004,P0056,26.04,1,358
C0366,P0063,27.72,5,166
C0149,P0005,45.04,2,200
C0275,P0012,9.28,2,338
C0084,P0115,9.24,4,335
C0402,P0071,11.33,2,146
C0401,P0004,26.47,1,277
C0431,P0089,23.27,4,230
C0024,P0055,7.91,2,236
C0495,P0010,53.82,5,263
C0122,P0074,41.44,1,119
C0151,P0054,15.63,5,111
C0123,P0018,17.31,4,10
C0131,P0101,10.26,2,312
C0271,P0024,17.88,3,101
C0119,P0024,20.29,5,246
C0193,P0024,17.4,1,250
C0409,P0079,53.63,3,315
C0340,P0105,13.75,5,316
C0291,P0023,13.77,2,1
C0072,P0087,18.69,4,306
C0401,P0061,18.48,5,76
C0020,P0026,8.17,2,235
C0129,P0005,42.64,1,245
C0030,P0093,11.7,2,20
C0326,P0024,15.72,3,104
C0174,P0000,13.76,5,85
C0223,P0119,30.29,3,30
C0224,P0092,24.21,4,61
C0024,P0053,32.64,5,233
C0210,P0074,46.58,5,307
C0313,P0052,36.08,2,217
C0266,P0083,10.21,2,104
C0039,P0013,9.58,4,313
C0326,P0048,12.34,3,134
C0151,P0032,37.48,3,115
C0008,P0050,54.25,4,185
C0076,P0048,10.46,4,50
C0242,P0013,11.03,5,130
C0152,P0116,8.79,2,291
C0342,P0002,7.03,4,222
C0119,P0001,60.55,2,360
C0378,P0037,7.53,5,283
C0303,P0017,39.13,4,280
C0394,P0056,28.34,1,315
C0189,P0081,276.65,5,230
C0261,P0117,24.14,5,184
C0497,P0033,22.2,4,332
C0484,P0068,71.26,3,87
C0110,P0012,9.68,2,155
C0370,P0079,44.53,5,93
C0173,P0095,18.84,3,37
C0079,P0012,10.09,5,225
C0244,P0024,18.9,4,83
C0263,P0001,49.52,2,278
C0406,P0117,30.76,3,88
C0168,P0064,31.02,3,315
C0326,P0066,54.7,4,18
C0182,P0112,13.99,4,167
C0022,P0094,5.58,1,25
C0186,P0092,24.84,2,22
C0474,P0033,24.97,1,288
C0235,P0032,38.29,3,25
C0055,P0024,19.59,4,325
C0480,P0036,6.47,4,176
C0448,P0013,9.5,1,335
C0280,P0035,22.2,5,142
C0185,P0048,10.59,4,146
C0284,P0027,33.77,4,150
C0401,P0016,27.12,4,237
C0422,P0037,7.13,2,309
C0402,P0053,29.37,5,198
C0222,P0080,124.0,4,103
C0060,P0079,51.01,1,324
C0279,P0018,18.36,5,219
C0077,P0005,36.18,4,303
C0032,P0025,15.58,2,158
C0243,P0015,40.16,5,73
C0320,P0040,37.55,2,344
C0420,P0116,10.1,4,247
C0384,P0017,48.5,4,113
C0421,P0029,25.77,5,309
C0372,P0081,282.28,3,4
C0348,P0055,7.59,5,339
C0004,P0005,42.59,2,211
C0306,P0016,31.25,5,215
C0061,P0108,56.28,2,5
C0031,P0012,8.62,5,65
C0077,P0068,76.19,4,263
C0404,P0088,14.09,4,204
C0365,P0024,17.62,1,47
C0474,P0081,276.7,3,243
C0488,P0017,45.2,1,272
C0066,P0027,38.52,2,251
C0432,P0119,26.87,5,355
C0411,P0020,41.17,5,176
C0074,P0106,48.29,4,351
C0059,P0016,29.39,2,332
C0456,P0101,10.17,1,167
C0087,P0069,10.2,2,155
C0062,P0081,232.63,4,114
C0496,P0119,28.58,2,239
C0451,P0104,151.3,4,135
C0110,P0055,8.51,1,237
C0207,P0057,15.15,1,197
